req_id,occupancy,occupancy_max,occupancy_pct,acc_rate,accepted_from_rate,generated_from_rate,gen_tokens,acc_tokens,gen_drafts,acc_drafts,calls_b,calls_g,calls_a,dur_b,dur_g,dur_a,prompt_tokens,prompt_tps,prompt_ms_per_token,eval_tokens,eval_tps,eval_ms_per_token,total_ms,total_tokens,draft_overhead,acc_to_gen_ratio,verif_pct,output_tokens
597,111695,4194304,2.6630163192749023,0.5162269524808875,65,65,26684,13775,570,570,130,45026,570,643.368,464.718,22.677,460,354.52,2.82,264,23.46,42.63,12551.67,724,1.9371324863883848,0.5162269524808875,2.0054600300858803,264
598,111946,4194304,2.6690006256103516,0.5155339805825243,31,31,26780,13806,572,572,131,45127,572,649.953,464.859,22.677,287,326.71,3.06,133,24.12,41.45,6391.5,420,1.9397363465160076,0.5155339805825243,1.9936016963680532,133
599,112103,4194304,2.672743797302246,0.5150871539475611,260,260,27308,14066,583,583,132,45241,583,656.487,465.12,22.682,156,255.77,3.91,375,39.2,25.51,10176.53,531,1.9414190245983223,0.5150871539475611,1.982191561747076,375
600,112252,4194304,2.6762962341308594,0.5125090909090909,28,28,27500,14094,587,587,133,45303,587,663.04,478.042,23.094,395,341.24,2.93,91,20.65,48.42,5563.4,486,1.9511849013764722,0.5125090909090909,1.9837206745371836,91
601,112386,4194304,2.6794910430908203,0.5118338899375635,6,6,27548,14100,588,588,134,45414,588,669.49,478.187,23.095,248,304.25,3.29,118,21.32,46.9,6349.41,366,1.953758865248227,0.5118338899375635,1.9726300253166282,118
602,112647,4194304,2.685713768005371,0.5097139968221869,15,15,27692,14115,591,591,135,45485,591,675.97,484.745,23.301,157,228.56,4.38,87,19.66,50.87,5112.39,244,1.9618845200141692,0.5097139968221869,1.9679632707666108,87
603,113022,4194304,2.6946544647216797,0.5093404224744935,63,63,27836,14178,594,594,136,45753,594,682.458,485.115,23.304,344,320.79,3.12,332,24.04,41.6,14883.8,676,1.9633234588799549,0.5093404224744935,1.9568771585982432,332
604,113340,4194304,2.7022361755371094,0.5063755520729448,39,39,28076,14217,599,599,137,45795,599,688.925,491.697,23.518,355,353.74,2.83,82,20.79,48.1,4947.39,437,1.974818878807062,0.5063755520729448,1.9530951550484166,82
605,113581,4194304,2.707982063293457,0.5057406094968108,55,55,28220,14272,602,602,138,45945,602,695.609,491.908,23.518,288,304.44,3.28,206,24.88,40.19,9224.44,494,1.9772982062780269,0.5057406094968108,1.941975252573212,206
606,113777,4194304,2.7126550674438477,0.5051207797711541,31,31,28316,14303,604,604,139,46027,604,702.267,498.638,23.785,229,311.32,3.21,114,24.42,40.96,5404.55,343,1.9797245333146891,0.5051207797711541,1.9421241293715146,114
607,113875,4194304,2.714991569519043,0.5027711519573453,30,30,28508,14333,608,608,140,46085,608,708.977,505.323,24.055,137,228.38,4.38,89,21.0,47.63,4838.52,226,1.9889764878252982,0.5027711519573453,1.9424962954887735,89
608,114065,4194304,2.7195215225219727,0.5021325688714865,30,30,28604,14363,610,610,141,46165,610,715.648,505.451,24.056,220,276.57,3.62,111,24.07,41.55,5407.77,331,1.9915059527953771,0.5021325688714865,1.9319683091663284,111
609,114199,4194304,2.7227163314819336,0.5015331010452961,31,31,28700,14394,612,612,142,46224,612,722.473,505.544,24.057,134,223.1,4.48,91,25.33,39.48,4192.86,225,1.9938863415311936,0.5015331010452961,1.9213720594789128,91
610,114483,4194304,2.729487419128418,0.49958396893634727,16,16,28844,14410,615,615,143,46301,615,729.215,512.376,24.34,253,307.51,3.25,94,19.83,50.42,5562.15,347,2.0016655100624567,0.49958396893634727,1.9226956287506984,94
611,114941,4194304,2.7404069900512695,0.4989979267449896,31,31,28940,14441,617,617,144,46444,617,735.93,512.582,24.34,455,344.79,2.9,175,23.14,43.22,8883.93,630,2.0040163423585624,0.4989979267449896,1.9122411717937358,175
612,115135,4194304,2.74503231048584,0.4979360165118679,34,34,29070,14475,620,620,145,46551,620,742.719,519.399,24.558,198,290.47,3.44,142,22.94,43.6,6873.02,340,2.0082901554404144,0.4979360165118679,1.9086390046911577,142
613,115250,4194304,2.747774124145508,0.4956599002118789,29,29,29262,14504,624,624,146,46607,624,749.353,526.253,24.778,165,251.0,3.98,86,20.74,48.23,4804.74,251,2.0175124103695534,0.4956599002118789,1.9054371631764155,86
614,115533,4194304,2.754521369934082,0.49495878465835547,27,27,29358,14531,626,626,147,46674,626,756.073,526.362,24.778,314,309.41,3.23,95,23.57,42.44,5046.2,409,2.0203702429289105,0.49495878465835547,1.895482985557824,95
615,115660,4194304,2.757549285888672,0.49487336185237996,45,45,29454,14576,628,628,148,46809,628,762.834,526.546,24.779,131,286.4,3.49,181,24.89,40.18,7730.06,312,2.0207189901207463,0.49487336185237996,1.8855404863490643,181
616,115842,4194304,2.7618885040283203,0.49271402550091076,31,31,29646,14607,632,632,149,46876,632,769.66,533.364,25.048,204,297.66,3.36,99,20.72,48.27,5464.28,303,2.0295748613678373,0.49271402550091076,1.886042323006584,99
617,116552,4194304,2.7788162231445312,0.49071290171711096,82,82,29934,14689,638,638,150,47142,638,776.45,547.372,25.591,899,388.78,2.57,349,23.32,42.89,17279.36,1248,2.037851453468582,0.49071290171711096,1.8964542360270726,349
618,116863,4194304,2.78623104095459,0.4887525562372188,129,129,30318,14818,646,646,151,47413,646,783.38,547.791,25.595,372,360.42,2.77,401,25.1,39.84,17006.26,773,2.0460251046025104,0.4887525562372188,1.8864712116901512,401
619,117160,4194304,2.7933120727539062,0.48599384776490606,33,33,30558,14851,651,651,152,47471,651,790.221,561.631,26.152,421,338.86,2.95,92,19.92,50.21,5861.71,513,2.057639216214396,0.48599384776490606,1.8978174228812108,92
620,117310,4194304,2.7968883514404297,0.48603771122855094,48,48,30654,14899,653,653,153,47540,653,797.085,561.742,26.152,219,267.57,3.74,118,28.33,35.3,4983.35,337,2.0574535203704944,0.48603771122855094,1.8882596775835592,118
621,117438,4194304,2.7999401092529297,0.48521688387473255,68,68,30846,14967,657,657,154,47667,657,803.948,561.944,26.153,160,255.07,3.92,196,25.0,39.99,8466.13,356,2.0609340549208257,0.48521688387473255,1.8787467359173016,196
622,117609,4194304,2.8040170669555664,0.483407436046137,37,37,31038,15004,661,661,155,47725,661,810.742,568.961,26.434,216,292.4,3.42,96,22.19,45.06,5064.57,312,2.0686483604372166,0.483407436046137,1.879902171694508,96
623,117979,4194304,2.812838554382324,0.48172704269562155,36,36,31221,15040,665,665,156,47915,665,817.575,583.097,26.99,421,319.48,3.13,227,21.53,46.44,11859.0,648,2.0758643617021275,0.48172704269562155,1.8905034945246142,227
624,118213,4194304,2.818417549133301,0.4800878617133034,41,41,31413,15081,669,669,157,47953,669,824.422,589.916,27.216,269,300.37,3.33,80,23.51,42.53,4297.68,349,2.082952058882037,0.4800878617133034,1.8879625737225243,80
625,118332,4194304,2.8212547302246094,0.47809379822986553,98,98,31749,15179,676,676,158,48070,676,831.305,597.123,27.487,252,301.64,3.32,216,26.21,38.15,9075.47,468,2.0916397654654455,0.47809379822986553,1.8879536236662169,216
626,118499,4194304,2.8252363204956055,0.47822264091694144,50,50,31845,15229,678,678,159,48083,678,838.277,597.153,27.489,239,315.05,3.17,64,50.68,19.73,2021.48,303,2.091076236128439,0.47822264091694144,1.8790514033928056,64
627,118844,4194304,2.8334617614746094,0.47647628872424896,13,13,31989,15242,681,681,160,48184,681,845.159,604.232,27.768,478,340.91,2.93,115,19.53,51.19,7289.08,593,2.0987403227922843,0.47647628872424896,1.8798247175828735,115
628,119154,4194304,2.840852737426758,0.4764803196304273,23,23,32037,15265,682,682,161,48397,682,852.226,604.51,27.768,289,297.96,3.36,237,22.5,44.44,11501.99,526,2.098722567965935,0.4764803196304273,1.8705237574300912,237
629,119422,4194304,2.8472423553466797,0.47574144960009956,22,22,32133,15287,684,684,162,48431,684,859.119,611.658,28.05,260,334.26,2.99,57,23.25,43.02,3229.93,317,2.1019820762739583,0.47574144960009956,1.871463484444836,57
630,119483,4194304,2.848696708679199,0.47574144960009956,,,32133,15287,684,684,163,48540,684,866.146,611.794,28.05,149,241.68,4.14,110,21.37,46.8,5764.38,259,2.1019820762739583,0.47574144960009956,1.8625621684074927,110
631,119659,4194304,2.8528928756713867,0.4736272235112142,23,23,32325,15310,688,688,164,48719,688,873.143,618.975,28.332,76,165.46,6.04,203,20.27,49.34,10475.33,279,2.1113651208360547,0.4736272235112142,1.8633957052188497,203
632,120263,4194304,2.867293357849121,0.47359235785799575,158,158,32661,15468,695,695,165,49020,695,880.13,626.412,28.612,479,339.86,2.94,460,26.57,37.63,18719.34,939,2.1115205585725367,0.47359235785799575,1.8637869555757924,460
633,120604,4194304,2.8754234313964844,0.4716659045877153,5,5,32805,15473,698,698,166,49105,698,887.126,633.551,28.893,483,356.04,2.81,91,17.84,56.05,6457.42,574,2.1201447683060817,0.4716659045877153,1.8645817872054826,91
634,121006,4194304,2.885007858276367,0.47045779033384977,14,14,32919,15487,701,701,167,49174,701,894.03,640.565,29.116,368,328.2,3.05,84,19.36,51.65,5460.05,452,2.125589203848389,0.47045779033384977,1.861980890330758,84
635,121638,4194304,2.900075912475586,0.4704225352112676,44,44,33015,15531,703,703,168,49356,703,901.009,640.818,29.117,599,340.91,2.93,227,23.58,42.41,11384.18,826,2.125748502994012,0.4704225352112676,1.8534715432249655,227
636,121871,4194304,2.9056310653686523,0.46765899864682003,21,21,33255,15552,708,708,169,49434,708,907.969,654.945,29.53,250,320.26,3.12,100,17.43,57.37,6517.12,350,2.138310185185185,0.46765899864682003,1.8543823205086019,100
637,121954,4194304,2.9076099395751953,0.46502463054187193,24,24,33495,15576,713,713,170,49504,713,914.864,669.046,29.957,188,270.75,3.69,95,18.03,55.47,5964.26,283,2.1504237288135593,0.46502463054187193,1.8562248314142364,95
638,122286,4194304,2.915525436401367,0.46439279247187343,68,68,33687,15644,717,717,171,49708,717,921.799,669.332,29.959,315,300.58,3.33,273,23.75,42.11,12543.09,588,2.153349526975198,0.46439279247187343,1.8480775280829567,273
639,122535,4194304,2.921462059020996,0.4628003901746919,13,13,33831,15657,720,720,172,49784,720,928.859,676.454,30.181,296,303.94,3.29,90,18.81,53.15,5757.53,386,2.1607587660471355,0.4628003901746919,1.8453751588205152,90
640,122578,4194304,2.922487258911133,0.4601567315312142,21,21,34071,15678,725,725,173,49859,725,935.873,690.716,30.684,19,73.88,13.54,97,17.75,56.35,5722.98,116,2.173172598545733,0.4601567315312142,1.8514752850013245,97
641,122720,4194304,2.925872802734375,0.45998009251127114,34,34,34158,15712,727,727,174,50015,727,943.026,690.947,30.684,475,332.33,3.01,191,22.85,43.76,9787.98,666,2.1740071283095723,0.45998009251127114,1.8432626060503756,191
642,122925,4194304,2.930760383605957,0.4588653722814996,28,28,34302,15740,730,730,175,50058,730,950.172,698.105,30.959,214,281.44,3.55,72,21.96,45.54,4039.46,286,2.1792884371029224,0.4588653722814996,1.8436360344823477,72
643,122965,4194304,2.9317140579223633,0.4582824582824583,24,24,34398,15764,732,732,176,50187,732,957.259,705.365,31.239,569,340.29,2.94,154,21.92,45.63,8699.12,723,2.1820603907637657,0.4582824582824583,1.8442459632213466,154
644,123101,4194304,2.9349565505981445,0.4571536100978519,27,27,34542,15791,735,735,177,50221,735,964.354,712.489,31.448,20,77.74,12.86,62,21.9,45.66,3088.16,82,2.1874485466404914,0.4571536100978519,1.840904155088331,62
645,123200,4194304,2.93731689453125,0.4571536100978519,,,34542,15791,735,735,178,50314,735,971.299,712.6,31.448,149,211.09,4.74,94,21.11,47.37,5158.71,243,2.1874485466404914,0.4571536100978519,1.8333316815781295,94
646,123350,4194304,2.9408931732177734,0.4572267183403625,254,254,35092,16045,748,748,179,50554,748,978.358,727.44,31.985,63,159.21,6.28,495,29.25,34.19,17318.98,558,2.187098784668121,0.4572267183403625,1.8405635226032249,495
647,123698,4194304,2.949190139770508,0.4572267183403625,,,35092,16045,748,748,180,50623,748,985.48,727.523,31.985,1196,362.31,2.76,70,21.12,47.34,6614.85,1266,2.187098784668121,0.4572267183403625,1.8329638943075826,70
648,123949,4194304,2.955174446105957,0.4572267183403625,,,35092,16045,748,748,181,50945,748,992.663,727.911,31.985,193,247.95,4.03,323,20.91,47.82,16225.55,516,2.187098784668121,0.4572267183403625,1.8250455476819896,323
649,124312,4194304,2.9638290405273438,0.45567431179655826,28,28,35273,16073,752,752,182,51433,752,999.856,735.738,32.257,160886,583.58,1.71,517,20.66,48.41,300715.98,161403,2.1945498662353016,0.45567431179655826,1.8246447240180308,517
650,125059,4194304,2.9816389083862305,0.45472023523424465,10,10,35369,16083,754,754,183,51503,754,1007.066,743.059,32.522,469,324.36,3.08,81,19.54,51.19,5592.32,550,2.1991543866194116,0.45472023523424465,1.8243656764350988,81
651,125149,4194304,2.9837846755981445,0.45472023523424465,,,35369,16083,754,754,184,51600,754,1014.259,743.181,32.522,30,97.75,10.23,98,21.01,47.59,4970.54,128,2.1991543866194116,0.45472023523424465,1.8169100796553224,98
652,125255,4194304,2.986311912536621,0.4628278880295065,732,732,36331,16815,780,780,185,51789,780,1021.478,743.699,32.53,19,74.17,13.48,922,47.44,21.08,19692.95,941,2.160630389533155,0.4628278880295065,1.8095273590190173,922
653,125408,4194304,2.989959716796875,0.4665814661735915,344,344,36776,17159,792,792,186,51934,792,1028.677,744.01,32.537,21,69.54,14.38,490,39.06,25.6,12845.59,511,2.1432484410513433,0.4665814661735915,1.8023802032323966,490
654,125553,4194304,2.9934167861938477,0.46550227815144285,5,5,36872,17164,794,794,187,52002,794,1035.922,751.417,32.815,21,69.59,14.37,74,18.35,54.51,4335.52,95,2.1482171987881613,0.46550227815144285,1.8028694275319561,74
655,125695,4194304,2.99680233001709,0.46456394719757627,10,10,36968,17174,796,796,188,52061,796,1043.19,751.516,32.815,94,179.97,5.56,70,19.18,52.14,4171.96,164,2.1525561895889136,0.46456394719757627,1.795601801566165,70
656,126083,4194304,3.0060529708862305,0.4638733002374272,19,19,37064,17193,798,798,189,52184,798,1050.379,758.896,33.022,374,320.96,3.12,143,20.92,47.79,7999.41,517,2.155761065549933,0.4638733002374272,1.7924362901312874,143
657,126256,4194304,3.0101776123046875,0.4633272256951929,2,2,37112,17195,799,799,190,52277,799,1057.611,759.015,33.022,164,252.32,3.96,96,19.4,51.56,5599.65,260,2.158301831927886,0.4633272256951929,1.7853126648962394,96
658,126432,4194304,3.014373779296875,0.4666352645627257,637,637,38214,17832,830,830,191,53046,830,1064.907,775.222,33.573,84,174.14,5.74,1407,28.13,35.55,50504.99,1491,2.14300134589502,0.4666352645627257,1.7918004036927966,1407
659,127069,4194304,3.0295610427856445,0.4654753912100398,194,194,38726,18026,844,844,192,53661,844,1072.399,783.619,33.844,21,67.94,14.72,810,23.07,43.35,35426.26,831,2.148341284810829,0.4654753912100398,1.7908185888705104,810
660,127665,4194304,3.0437707901000977,0.46491679975271755,23,23,38822,18049,846,846,193,53700,846,1079.694,791.133,34.11,21,68.22,14.66,63,22.42,44.6,3117.4,84,2.150922488780542,0.46491679975271755,1.7906103981391512,63
661,127779,4194304,3.0464887619018555,0.46491679975271755,,,38822,18049,846,846,194,53785,846,1087.215,791.256,34.11,148,208.71,4.79,86,20.8,48.07,4843.47,234,2.150922488780542,0.46491679975271755,1.7834538772475519,86
662,127937,4194304,3.05025577545166,0.46491679975271755,,,38822,18049,846,846,195,53893,846,1094.645,791.398,34.11,81,172.3,5.8,109,20.73,48.24,5728.29,190,2.150922488780542,0.46491679975271755,1.7764209414562275,109
663,128053,4194304,3.0530214309692383,0.46360930041574705,16,16,38966,18065,849,849,196,54014,849,1102.015,799.166,34.388,19,72.64,13.77,138,19.47,51.36,7349.11,157,2.156988652089676,0.46360930041574705,1.776635190995516,138
664,128179,4194304,3.056025505065918,0.46392913829297017,57,57,39062,18122,851,851,197,54016,851,1109.475,799.184,34.389,20,74.87,13.36,60,65.52,15.26,1182.94,80,2.1555016002648713,0.46392913829297017,1.769848197265328,60
665,128751,4194304,3.0696630477905273,0.4639967431682866,114,114,39302,18236,856,856,198,54458,856,1117.002,807.493,34.668,829,350.0,2.86,557,23.55,42.47,26024.77,1386,2.1551875411274404,0.4639967431682866,1.7695311722403906,557
666,129228,4194304,3.081035614013672,0.462768375852488,85,85,39590,18321,862,862,199,54608,862,1124.485,815.33,34.949,580,341.75,2.93,236,23.58,42.4,11704.72,816,2.16090824736641,0.462768375852488,1.7697810978932162,236
667,129383,4194304,3.084731101989746,0.4685206167791517,700,700,40598,19021,883,883,200,55080,883,1132.055,816.197,34.959,259,317.3,3.15,1173,36.31,27.54,33121.5,1432,2.1343777929656693,0.4685206167791517,1.762747382905803,1173
668,129883,4194304,3.096652030944824,0.46844743696859487,42,42,40694,19063,885,885,201,55095,885,1139.556,816.234,34.96,1196,348.56,2.87,58,34.21,29.23,5126.53,1254,2.1347112206892933,0.46844743696859487,1.756122064548537,58
669,130001,4194304,3.0994653701782227,0.46844743696859487,,,40694,19063,885,885,202,55187,885,1147.047,816.364,34.96,149,229.34,4.36,93,20.63,48.47,5157.23,242,2.1347112206892933,0.46844743696859487,1.7494249065864147,93
670,130182,4194304,3.103780746459961,0.46844743696859487,,,40694,19063,885,885,203,55293,885,1154.558,816.509,34.96,93,175.06,5.71,107,20.62,48.51,5721.43,200,2.1347112206892933,0.46844743696859487,1.742748228214276,107
671,130295,4194304,3.1064748764038086,0.4672119104755375,17,17,40838,19080,888,888,204,55362,888,1162.042,816.633,35.232,19,72.34,13.82,87,18.89,52.95,4869.06,106,2.140356394129979,0.4672119104755375,1.749435301630115,87
672,130677,4194304,3.1155824661254883,0.46736944141524295,206,206,41265,19286,900,900,205,56196,900,1169.788,825.629,35.509,538,333.93,2.99,1041,22.62,44.21,47631.67,1579,2.139634968370839,0.46736944141524295,1.7484142701408127,1041
673,131471,4194304,3.1345129013061523,0.4668748335874906,2,2,41313,19288,901,901,206,56278,901,1177.413,825.736,35.509,21,67.03,14.92,85,19.3,51.81,4717.45,106,2.1419017005391954,0.4668748335874906,1.7417830749443999,85
674,131619,4194304,3.1380414962768555,0.46588693957115007,71,71,41553,19359,906,906,207,56461,906,1185.043,841.403,36.066,74,153.67,6.51,255,22.52,44.41,11805.79,329,2.1464435146443517,0.46588693957115007,1.7486443715236568,255
675,131808,4194304,3.142547607421875,0.4646114076449891,52,52,41779,19411,911,911,208,56573,911,1192.561,849.22,36.271,20,78.2,12.79,165,21.55,46.41,7913.03,185,2.1523363041574366,0.4646114076449891,1.745432741817818,165
676,131966,4194304,3.1463146209716797,0.4629096361169947,40,40,42019,19451,916,916,209,56627,916,1200.296,864.782,36.823,204,275.48,3.63,95,19.67,50.84,5570.56,299,2.160248830394324,0.4629096361169947,1.7518903126265226,95
677,132299,4194304,3.1542539596557617,0.4624718033954648,26,26,42115,19477,918,918,210,56857,918,1207.952,872.69,37.103,382,315.25,3.17,257,20.98,47.67,13462.28,639,2.162293987780459,0.4624718033954648,1.7520050808761205,257
678,132576,4194304,3.160858154296875,0.46233938332662866,61,61,42259,19538,921,921,211,57308,921,1215.576,873.333,37.106,280,290.26,3.45,513,21.59,46.33,24730.36,793,2.1629132971644998,0.46233938332662866,1.7453310536379094,513
679,133040,4194304,3.1719207763671875,0.4605074085416127,11,11,42451,19549,925,925,212,57398,925,1223.254,888.836,37.663,536,328.61,3.04,102,17.01,58.79,7628.01,638,2.1715177246918,0.4605074085416127,1.751968714545345,102
680,133054,4194304,3.1722545623779297,0.45979575067496187,36,36,42595,19585,928,928,213,57450,928,1230.951,896.671,37.941,65,157.21,6.36,89,22.82,43.82,4313.1,154,2.1748787337247895,0.45979575067496187,1.7520155266782818,89
681,133407,4194304,3.180670738220215,0.45894850136877324,30,30,42739,19615,931,931,214,57619,931,1238.589,904.702,38.22,345,292.1,3.42,200,20.7,48.31,10844.05,545,2.1788937037981135,0.45894850136877324,1.7519966665306752,200
682,133626,4194304,3.185892105102539,0.4585969417532392,29,29,42835,19644,933,933,215,57651,933,1246.188,904.763,38.222,223,276.06,3.62,62,24.9,40.17,3298.08,285,2.180564039910405,0.4585969417532392,1.7459561213298354,62
683,134243,4194304,3.2006025314331055,0.4597345852604179,137,137,43027,19781,937,937,216,57948,937,1253.82,905.216,38.225,717,336.35,2.97,435,26.09,38.33,18805.43,1152,2.175168090591982,0.4597345852604179,1.739665884025612,435
684,134537,4194304,3.2076120376586914,0.45882652706678095,27,27,43171,19808,940,940,217,57994,940,1261.545,913.116,38.492,39,97.33,10.27,74,20.84,47.99,3951.88,113,2.179472940226171,0.45882652706678095,1.739238091537277,74
685,134823,4194304,3.214430809020996,0.4584556359350082,28,28,43267,19836,942,942,218,58104,942,1269.456,921.076,38.761,327,291.02,3.44,139,21.76,45.95,7510.86,466,2.181236136317806,0.4584556359350082,1.7387126770684695,139
686,134937,4194304,3.217148780822754,0.4604267191108875,298,298,43729,20134,952,952,219,58192,952,1277.258,921.316,38.764,20,76.39,13.09,387,43.99,22.73,9058.55,407,2.171898281513857,0.4604267191108875,1.7325947174722818,387
687,135053,4194304,3.219914436340332,0.46039931545921275,43,43,43825,20177,954,954,220,58205,954,1285.067,921.351,38.766,423,308.78,3.24,57,34.6,28.9,3017.1,480,2.1720275561282647,0.46039931545921275,1.7266290869701546,57
688,135138,4194304,3.2219409942626953,0.4600323661477446,6,6,43873,20183,955,955,221,58291,955,1292.879,921.472,38.766,149,225.04,4.44,93,19.8,50.5,5358.21,242,2.1737600951295644,0.4600323661477446,1.7205497983460247,93
689,135282,4194304,3.225374221801758,0.4600323661477446,,,43873,20183,955,955,222,58617,955,1300.707,921.915,38.766,61,148.58,6.73,327,20.13,49.67,16653.57,388,2.1737600951295644,0.4600323661477446,1.7142569077044714,327
690,135689,4194304,3.2350778579711914,0.45962068258919425,4,4,43921,20187,956,956,223,58685,956,1308.627,922.012,38.766,107,194.15,5.15,73,19.3,51.81,4333.55,180,2.175707138257294,0.45962068258919425,1.7082010482923935,73
691,135848,4194304,3.2388687133789062,0.46011768180475726,66,66,44017,20253,958,958,224,58902,958,1316.503,922.34,38.768,96,175.03,5.71,284,24.41,40.96,12180.71,380,2.1733570335258974,0.46011768180475726,1.7021343855469613,284
692,136234,4194304,3.2480716705322266,0.46011768180475726,,,44017,20253,958,958,225,59338,958,1324.374,922.906,38.768,346,289.73,3.45,437,20.08,49.8,22956.76,783,2.1733570335258974,0.46011768180475726,1.6958524055487902,437
693,137924,4194304,3.2883644104003906,0.45561917592904455,38,38,44535,20291,970,970,226,62318,970,1330.843,950.231,39.886,128243,642.5,1.56,3019,21.95,45.56,337155.6,131262,2.194815435414716,0.45561917592904455,1.7185130290914106,3019
694,120425,4194304,2.8711557388305664,0.4547385840153853,44,44,44718,20335,974,974,227,62464,974,1332.274,951.82,40.167,24446,966.73,1.03,191,30.88,32.38,31472.48,24637,2.1990656503565282,0.4547385840153853,1.7281621986515283,191
695,39749,4194304,0.9476900100708008,0.4542999955371089,24,24,44814,20359,976,976,228,62659,976,1334.562,954.327,40.379,16283,802.16,1.25,220,28.84,34.68,27927.74,16503,2.201188663490348,0.4542999955371089,1.7335489089276113,220
696,43638,4194304,1.0404109954833984,0.45406368292139837,33,33,44910,20392,978,978,229,62838,978,1337.04,954.525,40.379,3813,723.98,1.38,213,29.93,33.41,12383.51,4026,2.2023342487249904,0.45406368292139837,1.7315595914824713,213
697,44228,4194304,1.0544776916503906,0.4535617473225792,21,21,45006,20413,980,980,230,62891,980,1339.591,957.137,40.591,430,536.72,1.86,75,29.58,33.8,3336.28,505,2.2047714691618086,0.4535617473225792,1.7366478431057122,75
698,45027,4194304,1.0735273361206055,0.4532004429678848,49,49,45150,20462,983,983,231,63011,983,1342.159,957.283,40.592,787,611.41,1.64,170,31.43,31.82,6696.15,957,2.2065291760336234,0.4532004429678848,1.734675650011923,170
699,45895,4194304,1.094222068786621,0.4530952697021992,17,17,45198,20479,984,984,232,63127,984,1344.748,957.412,40.592,798,612.78,1.63,134,29.3,34.13,5875.42,932,2.207041359441379,0.4530952697021992,1.7326631243938753,134
700,46936,4194304,1.1190414428710938,0.4530952697021992,,,45198,20479,984,984,233,64449,984,1347.458,958.663,40.592,943,629.33,1.59,1323,27.19,36.78,50159.91,2266,2.207041359441379,0.4530952697021992,1.7297385747639356,1323
701,48325,4194304,1.1521577835083008,0.453233434999779,28,28,45246,20507,985,985,234,64611,985,1350.246,958.831,40.592,25930,783.98,1.28,191,29.8,33.56,39484.39,26121,2.206368557078071,0.453233434999779,1.7275624779490215,191
702,48581,4194304,1.1582612991333008,0.45280314057606635,24,24,45342,20531,987,987,235,64683,987,1353.121,958.931,40.593,302,513.87,1.95,97,29.38,34.03,3888.71,399,2.2084652476742486,0.45280314057606635,1.7254196872031269,97
703,49635,4194304,1.1833906173706055,0.45239667238874953,25,25,45438,20556,989,989,236,64955,989,1356.013,962.093,40.873,1034,637.51,1.57,298,27.61,36.22,12416.22,1332,2.2104495037945124,0.45239667238874953,1.7326563737956122,298
704,49865,4194304,1.1888742446899414,0.45098124822633107,103,103,45809,20659,997,997,237,66907,997,1358.94,967.179,41.153,1621,641.66,1.56,2056,27.34,36.58,77737.48,3677,2.2173870952127404,0.45098124822633107,1.7384145125697428,2056
705,51808,4194304,1.235198974609375,0.45098124822633107,,,45809,20659,997,997,238,67057,997,1361.974,967.331,41.153,21,89.34,11.19,151,26.97,37.07,5833.3,172,2.2173870952127404,0.45098124822633107,1.7360780068661839,151
706,53908,4194304,1.2852668762207031,0.4505528054604531,2,2,45857,20661,998,998,239,67303,998,1365.1,967.594,41.153,48509,809.19,1.24,249,26.23,38.12,69439.46,48758,2.219495668167078,0.4505528054604531,1.7335995116787226,249
707,54312,4194304,1.2948989868164062,0.4503949687724414,36,36,45953,20697,1000,1000,240,67385,1000,1368.261,970.844,41.431,183,346.08,2.89,119,31.58,31.67,4296.93,302,2.220273469584964,0.4503949687724414,1.7404063622646329,119
708,54153,4194304,1.2911081314086914,0.4503763802416643,64,64,46097,20761,1003,1003,241,67627,1003,1371.441,971.127,41.432,1020,619.3,1.61,307,30.18,33.13,11819.13,1327,2.220365107653774,0.4503763802416643,1.7379194630872483,307
709,54455,4194304,1.2983083724975586,0.45025331464913226,124,124,46385,20885,1009,1009,242,67828,1009,1374.652,971.405,41.434,330,522.63,1.91,326,34.47,29.01,10087.58,656,2.220971989466124,0.45025331464913226,1.7354620394380542,326
710,54668,4194304,1.3033866882324219,0.44988405050244784,67,67,46572,20952,1013,1013,243,67953,1013,1377.861,974.774,41.713,349,527.46,1.9,193,31.88,31.37,6715.52,542,2.222794959908362,0.44988405050244784,1.7421444167681555,193
711,54783,4194304,1.3061285018920898,0.4493171148100726,103,103,46860,21055,1019,1019,244,68056,1019,1381.076,981.374,42.27,216,436.99,2.29,207,34.31,29.15,6527.66,423,2.225599620042745,0.4493171148100726,1.7577930070860641,207
712,54876,4194304,1.3083457946777344,0.44929721007261453,106,106,47098,21161,1024,1024,245,68145,1024,1384.287,981.523,42.27,227,448.26,2.23,196,37.39,26.74,5747.88,423,2.2256982184206797,0.44929721007261453,1.7553403541410586,196
713,55004,4194304,1.3113975524902344,0.44955759705346937,77,77,47242,21238,1027,1027,246,68242,1027,1387.539,981.657,42.271,216,437.37,2.29,175,36.11,27.69,5340.23,391,2.2244090780676147,0.44955759705346937,1.7529163782875734,175
714,55131,4194304,1.3144254684448242,0.4482005627178432,108,108,47626,21346,1035,1035,247,68661,1035,1390.798,985.434,42.538,358,535.75,1.87,528,28.42,35.19,19246.09,886,2.2311440082451046,0.4482005627178432,1.75866246067216,528
715,55551,4194304,1.3244390487670898,0.4478650699103392,83,83,47847,21429,1040,1040,248,68739,1040,1394.067,985.563,42.541,551,539.44,1.85,162,34.89,28.66,5664.24,713,2.232815343693126,0.4478650699103392,1.7563169569778512,162
